filing_id,politician,member_status,state_district,source_pdf,source_year,needs_review,original_pdf_url,review_level,review_reason,pages_with_words,pages_with_geometry,table_pages,recovered_pages,suspected_missed_pages,geometry_error
8221176,,,,8221176.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8221176.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8221177,,,,8221177.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8221177.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8221212,,,,8221212.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8221212.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8221223,,,,8221223.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8221223.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8221228,,,,8221228.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8221228.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8221231,,,,8221231.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8221231.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8221233,,,,8221233.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8221233.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8221237,,,,8221237.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8221237.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8221238,,,,8221238.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8221238.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8221263,,,,8221263.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8221263.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8221264,,,,8221264.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8221264.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8221270,,,,8221270.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8221270.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8221276,,,,8221276.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8221276.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8221285,,,,8221285.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8221285.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8221287,,,,8221287.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8221287.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8221297,,,,8221297.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8221297.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8221302,,,,8221302.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8221302.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8221310,,,,8221310.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8221310.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9115546,,,,9115546.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/9115546.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9115549,,,,9115549.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/9115549.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9115623,,,,9115623.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/9115623.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9115635,,,,9115635.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/9115635.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9115662,,,,9115662.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/9115662.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9115664,,,,9115664.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/9115664.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9115665,,,,9115665.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/9115665.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9115670,,,,9115670.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/9115670.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9115671,,,,9115671.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/9115671.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9115676,,,,9115676.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/9115676.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9115677,,,,9115677.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/9115677.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9115679,,,,9115679.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/9115679.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9115684,,,,9115684.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/9115684.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9115686,,,,9115686.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/9115686.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9115689,,,,9115689.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/9115689.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8221321,,,,8221321.pdf,2026,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/8221321.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8221322,,,,8221322.pdf,2026,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/8221322.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8221326,,,,8221326.pdf,2026,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/8221326.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8221332,,,,8221332.pdf,2026,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/8221332.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8221358,,,,8221358.pdf,2026,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/8221358.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8221359,,,,8221359.pdf,2026,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/8221359.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8221360,,,,8221360.pdf,2026,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/8221360.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9115704,,,,9115704.pdf,2026,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/9115704.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9115711,,,,9115711.pdf,2026,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/9115711.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9115726,,,,9115726.pdf,2026,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/9115726.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9115728,,,,9115728.pdf,2026,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/9115728.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9115762,,,,9115762.pdf,2026,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/9115762.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9115808,,,,9115808.pdf,2026,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/9115808.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9115809,,,,9115809.pdf,2026,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/9115809.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9115811,,,,9115811.pdf,2026,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/9115811.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9115812,,,,9115812.pdf,2026,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/9115812.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9115813,,,,9115813.pdf,2026,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/9115813.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9115814,,,,9115814.pdf,2026,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/9115814.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9115815,,,,9115815.pdf,2026,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/9115815.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9115816,,,,9115816.pdf,2026,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/9115816.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9115820,,,,9115820.pdf,2026,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/9115820.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9115821,,,,9115821.pdf,2026,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/9115821.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9115822,,,,9115822.pdf,2026,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/9115822.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9115901,,,,9115901.pdf,2026,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/9115901.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9116141,,,,9116141.pdf,2026,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/9116141.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9116142,,,,9116142.pdf,2026,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/9116142.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9116146,,,,9116146.pdf,2026,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/9116146.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9116197,,,,9116197.pdf,2026,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/9116197.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9116206,,,,9116206.pdf,2026,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/9116206.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9116211,,,,9116211.pdf,2026,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/9116211.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9116212,,,,9116212.pdf,2026,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/9116212.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9116217,,,,9116217.pdf,2026,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/9116217.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9116218,,,,9116218.pdf,2026,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/9116218.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9116249,,,,9116249.pdf,2026,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/9116249.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9116256,,,,9116256.pdf,2026,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/9116256.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9116257,,,,9116257.pdf,2026,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/9116257.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9116258,,,,9116258.pdf,2026,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/9116258.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9116260,,,,9116260.pdf,2026,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/9116260.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9116267,,,,9116267.pdf,2026,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/9116267.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9116290,,,,9116290.pdf,2026,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/9116290.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9116292,,,,9116292.pdf,2026,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/9116292.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9116308,,,,9116308.pdf,2026,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/9116308.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9116311,,,,9116311.pdf,2026,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/9116311.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9116326,,,,9116326.pdf,2026,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/9116326.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9116328,,,,9116328.pdf,2026,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/9116328.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
9116331,,,,9116331.pdf,2026,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/9116331.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
